episodeNumber,steps,agentWinTheGame,agentKilledTheWumpus,agentHasGold,reward,alpha,gamma,epsilon,epsilonDecay
1126,10,false,false,false,-2009.0,0.1,0.99,0.32414531014941667,0.001
1127,13,false,false,false,-2522.0,0.1,0.99,0.32382116483926726,0.001
1128,2,false,false,false,-2001.0,0.1,0.99,0.323497343674428,0.001
1129,1,false,false,false,-2000.0,0.1,0.99,0.3231738463307536,0.001
1130,19,false,true,false,-2548.0,0.1,0.99,0.32285067248442284,0.001
1131,11,false,false,false,-3030.0,0.1,0.99,0.3225278218119384,0.001
1132,19,false,false,false,-2038.0,0.1,0.99,0.3222052939901265,0.001
1133,11,false,false,false,-2040.0,0.1,0.99,0.32188308869613635,0.001
1134,9,false,false,false,-2028.0,0.1,0.99,0.3215612056074402,0.001
1135,7,false,false,false,-2506.0,0.1,0.99,0.3212396444018328,0.001
1136,39,false,false,false,-5108.0,0.1,0.99,0.32091840475743094,0.001
1137,14,false,false,false,-2523.0,0.1,0.99,0.3205974863526735,0.001
1138,20,false,false,false,-2549.0,0.1,0.99,0.32027688886632083,0.001
1139,2,false,false,false,-2001.0,0.1,0.99,0.3199566119774545,0.001
1140,32,false,false,false,-3051.0,0.1,0.99,0.31963665536547703,0.001
1141,22,false,true,false,-3561.0,0.1,0.99,0.31931701871011153,0.001
1142,10,false,false,false,-2039.0,0.1,0.99,0.3189977016914014,0.001
1143,26,false,false,false,-3555.0,0.1,0.99,0.31867870398971,0.001
1144,54,false,true,false,-2133.0,0.1,0.99,0.31836002528572027,0.001
1145,15,false,false,false,-2024.0,0.1,0.99,0.31804166526043454,0.001
1146,18,false,false,false,-3017.0,0.1,0.99,0.3177236235951741,0.001
1147,131,false,true,true,-6470.0,0.1,0.99,0.3174058999715789,0.001
1148,4,false,false,false,-2013.0,0.1,0.99,0.31708849407160733,0.001
1149,95,false,false,false,-2744.0,0.1,0.99,0.31677140557753575,0.001
1150,2,false,false,false,-2001.0,0.1,0.99,0.31645463417195824,0.001
1151,8,false,false,false,-2027.0,0.1,0.99,0.3161381795377863,0.001
1152,56,false,false,false,-5215.0,0.1,0.99,0.3158220413582485,0.001
1153,16,false,false,false,-2065.0,0.1,0.99,0.3155062193168902,0.001
1154,24,false,false,false,-2573.0,0.1,0.99,0.31519071309757335,0.001
1155,40,false,true,false,-2599.0,0.1,0.99,0.3148755223844758,0.001
1156,8,false,false,false,-2017.0,0.1,0.99,0.31456064686209134,0.001
1157,76,false,true,true,-4195.0,0.1,0.99,0.31424608621522926,0.001
1158,29,false,false,false,-3588.0,0.1,0.99,0.31393184012901404,0.001
1159,17,false,false,false,-2556.0,0.1,0.99,0.31361790828888503,0.001
1160,35,false,true,false,-3094.0,0.1,0.99,0.31330429038059615,0.001
1161,2,false,false,false,-2001.0,0.1,0.99,0.31299098609021553,0.001
1162,75,false,false,false,-2734.0,0.1,0.99,0.3126779951041253,0.001
1163,4,false,false,false,-2003.0,0.1,0.99,0.31236531710902116,0.001
1164,8,false,false,false,-2017.0,0.1,0.99,0.3120529517919121,0.001
1165,13,false,false,false,-2532.0,0.1,0.99,0.3117408988401202,0.001
1166,26,false,false,false,-2565.0,0.1,0.99,0.31142915794128007,0.001
1167,37,false,false,false,-3086.0,0.1,0.99,0.31111772878333877,0.001
1168,37,false,false,false,-3576.0,0.1,0.99,0.3108066110545554,0.001
1169,4,false,false,false,-2013.0,0.1,0.99,0.3104958044435009,0.001
1170,4,false,false,false,-2513.0,0.1,0.99,0.3101853086390574,0.001
1171,29,false,false,false,-2578.0,0.1,0.99,0.30987512333041833,0.001
1172,7,false,false,false,-2016.0,0.1,0.99,0.3095652482070879,0.001
1173,15,false,false,false,-2034.0,0.1,0.99,0.30925568295888084,0.001
1174,53,false,true,true,-3202.0,0.1,0.99,0.308946427275922,0.001
1175,23,false,false,false,-2042.0,0.1,0.99,0.30863748084864606,0.001
1176,20,false,false,false,-2069.0,0.1,0.99,0.3083288433677974,0.001
1177,1,false,false,false,-2000.0,0.1,0.99,0.30802051452442963,0.001
1178,3,false,false,false,-2002.0,0.1,0.99,0.3077124940099052,0.001
1179,6,false,false,false,-2005.0,0.1,0.99,0.3074047815158953,0.001
1180,7,false,false,false,-2036.0,0.1,0.99,0.30709737673437937,0.001
1181,8,false,false,false,-2037.0,0.1,0.99,0.30679027935764497,0.001
1182,28,false,true,false,-3067.0,0.1,0.99,0.3064834890782873,0.001
1183,6,false,false,false,-2015.0,0.1,0.99,0.306177005589209,0.001
1184,11,false,false,false,-2050.0,0.1,0.99,0.3058708285836198,0.001
1185,12,false,false,false,-2531.0,0.1,0.99,0.30556495775503617,0.001
1186,33,false,true,false,-2632.0,0.1,0.99,0.30525939279728115,0.001
1187,53,false,false,false,-2122.0,0.1,0.99,0.30495413340448385,0.001
1188,36,false,false,false,-2115.0,0.1,0.99,0.3046491792710794,0.001
1189,7,false,false,false,-2506.0,0.1,0.99,0.3043445300918083,0.001
1190,2,false,false,false,-2001.0,0.1,0.99,0.30404018556171647,0.001
1191,23,false,false,false,-3072.0,0.1,0.99,0.30373614537615473,0.001
1192,100,false,true,true,-5769.0,0.1,0.99,0.3034324092307786,0.001
1193,28,false,false,false,-2547.0,0.1,0.99,0.3031289768215478,0.001
1194,32,false,true,false,-3561.0,0.1,0.99,0.30282584784472627,0.001
1195,11,false,true,false,-2030.0,0.1,0.99,0.3025230219968815,0.001
1196,29,false,false,false,-2548.0,0.1,0.99,0.3022204989748846,0.001
1197,16,false,false,false,-3065.0,0.1,0.99,0.30191827847590974,0.001
1198,34,false,true,false,-3103.0,0.1,0.99,0.3016163601974338,0.001
1199,97,false,false,false,-5266.0,0.1,0.99,0.3013147438372364,0.001
1200,1,false,false,false,-2000.0,0.1,0.99,0.3010134290933992,0.001
1201,9,false,false,false,-2018.0,0.1,0.99,0.3007124156643058,0.001
1202,7,false,false,false,-2016.0,0.1,0.99,0.30041170324864147,0.001
1203,6,false,false,false,-2015.0,0.1,0.99,0.30011129154539284,0.001
1204,35,false,false,false,-3584.0,0.1,0.99,0.29981118025384745,0.001
1205,15,false,false,false,-3044.0,0.1,0.99,0.2995113690735936,0.001
1206,9,false,false,false,-2038.0,0.1,0.99,0.29921185770452,0.001
1207,54,false,false,false,-4173.0,0.1,0.99,0.2989126458468155,0.001
1208,11,false,false,false,-2040.0,0.1,0.99,0.2986137332009687,0.001
1209,42,false,false,false,-3111.0,0.1,0.99,0.29831511946776773,0.001
1210,16,false,false,false,-2025.0,0.1,0.99,0.29801680434829997,0.001
1211,14,false,false,false,-2033.0,0.1,0.99,0.29771878754395165,0.001
1212,134,false,false,false,-6333.0,0.1,0.99,0.29742106875640767,0.001
1213,17,false,false,false,-2036.0,0.1,0.99,0.29712364768765126,0.001
1214,66,false,true,true,-3175.0,0.1,0.99,0.2968265240399636,0.001
1215,15,false,false,false,-2534.0,0.1,0.99,0.2965296975159237,0.001
1216,14,false,true,false,-2033.0,0.1,0.99,0.29623316781840775,0.001
1217,42,false,false,false,-3601.0,0.1,0.99,0.29593693465058934,0.001
1218,21,false,false,false,-2560.0,0.1,0.99,0.29564099771593877,0.001
1219,98,false,true,true,-3257.0,0.1,0.99,0.2953453567182228,0.001
1220,12,false,false,false,-2021.0,0.1,0.99,0.2950500113615046,0.001
1221,45,false,true,true,-3634.0,0.1,0.99,0.2947549613501431,0.001
1222,6,false,false,false,-2025.0,0.1,0.99,0.294460206388793,0.001
1223,19,false,false,false,-2058.0,0.1,0.99,0.2941657461824042,0.001
1224,10,false,false,false,-2019.0,0.1,0.99,0.2938715804362218,0.001
1225,185,false,true,true,-5014.0,0.1,0.99,0.2935777088557856,0.001
1226,1,false,false,false,-2000.0,0.1,0.99,0.2932841311469298,0.001
1227,24,false,false,false,-2583.0,0.1,0.99,0.2929908470157829,0.001
1228,4,false,false,false,-2013.0,0.1,0.99,0.2926978561687671,0.001
1229,18,false,true,false,-2047.0,0.1,0.99,0.29240515831259833,0.001
1230,13,false,false,false,-2032.0,0.1,0.99,0.29211275315428575,0.001
1231,12,false,false,false,-2051.0,0.1,0.99,0.2918206404011315,0.001
1232,19,false,false,false,-2568.0,0.1,0.99,0.29152881976073036,0.001
1233,86,false,true,true,-4225.0,0.1,0.99,0.2912372909409696,0.001
1234,15,false,false,false,-2034.0,0.1,0.99,0.2909460536500286,0.001
1235,41,false,false,false,-3600.0,0.1,0.99,0.2906551075963786,0.001
1236,18,false,true,false,-2047.0,0.1,0.99,0.2903644524887822,0.001
1237,9,false,false,false,-2018.0,0.1,0.99,0.2900740880362934,0.001
1238,1,false,false,false,-2000.0,0.1,0.99,0.28978401394825715,0.001
1239,64,false,false,false,-3693.0,0.1,0.99,0.2894942299343089,0.001
1240,64,false,false,false,-3103.0,0.1,0.99,0.2892047357043746,0.001
1241,52,false,false,false,-2621.0,0.1,0.99,0.28891553096867023,0.001
1242,39,false,true,true,-2628.0,0.1,0.99,0.2886266154377016,0.001
1243,24,false,false,false,-3083.0,0.1,0.99,0.28833798882226386,0.001
1244,27,false,true,false,-2056.0,0.1,0.99,0.2880496508334416,0.001
1245,82,false,false,false,-2661.0,0.1,0.99,0.28776160118260813,0.001
1246,10,false,false,false,-2029.0,0.1,0.99,0.2874738395814255,0.001
1247,15,false,false,false,-2554.0,0.1,0.99,0.2871863657418441,0.001
1248,10,false,false,false,-2019.0,0.1,0.99,0.28689917937610226,0.001
1249,10,false,false,false,-2039.0,0.1,0.99,0.2866122801967262,0.001
1250,12,false,false,false,-2551.0,0.1,0.99,0.28632566791652947,0.001
1251,41,false,false,false,-3630.0,0.1,0.99,0.28603934224861294,0.001
1252,5,false,false,false,-2024.0,0.1,0.99,0.2857533029063643,0.001
1253,29,false,true,false,-3068.0,0.1,0.99,0.28546754960345794,0.001
1254,91,false,false,false,-4190.0,0.1,0.99,0.2851820820538545,0.001
1255,8,false,false,false,-2047.0,0.1,0.99,0.2848968999718006,0.001
1256,23,false,false,false,-2062.0,0.1,0.99,0.2846120030718288,0.001
1257,106,false,true,true,-4235.0,0.1,0.99,0.284327391068757,0.001
1258,22,false,false,false,-2551.0,0.1,0.99,0.2840430636776882,0.001
1259,25,false,false,false,-3064.0,0.1,0.99,0.28375902061401054,0.001
1260,59,false,true,false,-4158.0,0.1,0.99,0.28347526159339653,0.001
1261,14,false,false,false,-2543.0,0.1,0.99,0.28319178633180314,0.001
1262,35,false,false,false,-2584.0,0.1,0.99,0.28290859454547135,0.001
1263,9,false,false,false,-2018.0,0.1,0.99,0.28262568595092585,0.001
1264,3,false,false,false,-2012.0,0.1,0.99,0.2823430602649749,0.001
1265,104,true,true,true,-723.0,0.1,0.99,0.28206071720470993,0.001
1266,23,false,false,false,-2082.0,0.1,0.99,0.2817786564875052,0.001
1267,11,false,false,false,-2030.0,0.1,0.99,0.28149687783101773,0.001
1268,41,false,false,false,-2620.0,0.1,0.99,0.2812153809531867,0.001
1269,23,false,false,false,-2532.0,0.1,0.99,0.28093416557223355,0.001
1270,3,false,false,false,-2002.0,0.1,0.99,0.2806532314066613,0.001
1271,16,false,false,false,-2545.0,0.1,0.99,0.2803725781752547,0.001
1272,41,false,true,false,-3130.0,0.1,0.99,0.2800922055970794,0.001
1273,29,false,false,false,-2588.0,0.1,0.99,0.2798121133914823,0.001
1274,109,false,true,true,-3788.0,0.1,0.99,0.2795323012780908,0.001
1275,70,false,false,false,-3659.0,0.1,0.99,0.2792527689768127,0.001
1276,55,false,false,false,-3614.0,0.1,0.99,0.2789735162078359,0.001
1277,20,false,false,false,-2079.0,0.1,0.99,0.2786945426916281,0.001
1278,34,false,false,false,-4093.0,0.1,0.99,0.27841584814893644,0.001
1279,16,false,true,false,-2525.0,0.1,0.99,0.2781374323007875,0.001
1280,3,false,false,false,-2012.0,0.1,0.99,0.27785929486848676,0.001
1281,53,false,true,true,-2642.0,0.1,0.99,0.27758143557361825,0.001
1282,19,false,false,false,-2058.0,0.1,0.99,0.27730385413804465,0.001
1283,17,false,true,false,-2046.0,0.1,0.99,0.2770265502839066,0.001
1284,12,false,false,false,-2531.0,0.1,0.99,0.2767495237336227,0.001
1285,41,false,false,false,-3110.0,0.1,0.99,0.2764727742098891,0.001
1286,91,false,true,true,-2700.0,0.1,0.99,0.2761963014356792,0.001
1287,79,true,true,true,322.0,0.1,0.99,0.27592010513424353,0.001
1288,50,false,true,false,-2619.0,0.1,0.99,0.2756441850291093,0.001
1289,3,false,false,false,-2002.0,0.1,0.99,0.2753685408440802,0.001
1290,73,false,false,false,-5702.0,0.1,0.99,0.2750931723032361,0.001
1291,26,false,false,false,-2615.0,0.1,0.99,0.27481807913093287,0.001
1292,66,false,false,false,-4175.0,0.1,0.99,0.27454326105180193,0.001
1293,94,true,true,true,-213.0,0.1,0.99,0.2742687177907501,0.001
1294,7,false,false,false,-2016.0,0.1,0.99,0.2739944490729594,0.001
1295,9,false,false,false,-2038.0,0.1,0.99,0.27372045462388644,0.001
1296,116,true,true,true,-785.0,0.1,0.99,0.2734467341692626,0.001
1297,143,false,false,false,-6352.0,0.1,0.99,0.27317328743509334,0.001
1298,112,false,false,false,-7801.0,0.1,0.99,0.27290011414765825,0.001
1299,15,false,false,false,-2534.0,0.1,0.99,0.2726272140335106,0.001
1300,44,false,false,false,-2623.0,0.1,0.99,0.27235458681947705,0.001
1301,85,false,true,true,-3704.0,0.1,0.99,0.2720822322326576,0.001
1302,5,false,false,false,-2004.0,0.1,0.99,0.2718101500004249,0.001
1303,1,false,false,false,-2000.0,0.1,0.99,0.27153833985042447,0.001
1304,59,false,true,false,-4118.0,0.1,0.99,0.27126680151057403,0.001
1305,72,true,true,true,1349.0,0.1,0.99,0.27099553470906346,0.001
1306,20,false,true,false,-2529.0,0.1,0.99,0.2707245391743544,0.001
1307,38,false,false,false,-2087.0,0.1,0.99,0.27045381463518003,0.001
1308,26,false,false,false,-3065.0,0.1,0.99,0.27018336082054484,0.001
1309,2,false,false,false,-2001.0,0.1,0.99,0.2699131774597243,0.001
1310,5,false,false,false,-2014.0,0.1,0.99,0.2696432642822646,0.001
1311,59,false,false,false,-2108.0,0.1,0.99,0.26937362101798235,0.001
1312,10,false,false,false,-2039.0,0.1,0.99,0.26910424739696437,0.001
1313,77,false,false,false,-3176.0,0.1,0.99,0.2688351431495674,0.001
1314,57,true,true,true,1344.0,0.1,0.99,0.26856630800641784,0.001
1315,12,false,false,false,-2031.0,0.1,0.99,0.2682977416984114,0.001
1316,11,false,false,false,-2010.0,0.1,0.99,0.268029443956713,0.001
1317,36,false,false,false,-3075.0,0.1,0.99,0.2677614145127563,0.001
1318,36,false,false,false,-2585.0,0.1,0.99,0.2674936530982436,0.001
1319,30,false,true,false,-3049.0,0.1,0.99,0.26722615944514533,0.001
1320,39,false,true,false,-2598.0,0.1,0.99,0.2669589332857002,0.001
1321,13,false,true,false,-2022.0,0.1,0.99,0.2666919743524145,0.001
1322,23,false,true,false,-3032.0,0.1,0.99,0.26642528237806207,0.001
1323,1,false,false,false,-2000.0,0.1,0.99,0.266158857095684,0.001
1324,29,false,false,false,-2568.0,0.1,0.99,0.2658926982385883,0.001
1325,44,false,true,true,-3613.0,0.1,0.99,0.26562680554034973,0.001
1326,71,false,false,false,-3220.0,0.1,0.99,0.26536117873480936,0.001
1327,30,false,false,false,-3059.0,0.1,0.99,0.26509581755607453,0.001
1328,115,false,false,false,-3334.0,0.1,0.99,0.26483072173851846,0.001
1329,56,false,false,false,-3155.0,0.1,0.99,0.26456589101677996,0.001
1330,28,false,false,false,-2557.0,0.1,0.99,0.2643013251257632,0.001
1331,46,false,false,false,-3085.0,0.1,0.99,0.2640370238006374,0.001
1332,56,true,true,true,855.0,0.1,0.99,0.2637729867768368,0.001
1333,5,false,false,false,-2014.0,0.1,0.99,0.26350921379006,0.001
1334,111,false,false,false,-5270.0,0.1,0.99,0.26324570457626995,0.001
1335,79,false,true,false,-5168.0,0.1,0.99,0.2629824588716937,0.001
1336,61,false,false,false,-2130.0,0.1,0.99,0.262719476412822,0.001
1337,4,false,false,false,-2013.0,0.1,0.99,0.2624567569364092,0.001
1338,6,false,false,false,-2005.0,0.1,0.99,0.26219430017947276,0.001
1339,51,true,true,true,1390.0,0.1,0.99,0.2619321058792933,0.001
1340,45,false,false,false,-3124.0,0.1,0.99,0.261670173773414,0.001
1341,78,true,true,true,813.0,0.1,0.99,0.2614085035996406,0.001
1342,45,true,true,true,886.0,0.1,0.99,0.26114709509604095,0.001
1343,3,false,false,false,-2002.0,0.1,0.99,0.2608859480009449,0.001
1344,88,true,true,true,343.0,0.1,0.99,0.26062506205294395,0.001
1345,21,false,false,false,-2040.0,0.1,0.99,0.260364436990891,0.001
1346,43,false,false,false,-3112.0,0.1,0.99,0.2601040725539001,0.001
1347,55,false,true,false,-3134.0,0.1,0.99,0.2598439684813462,0.001
1348,58,true,true,true,883.0,0.1,0.99,0.2595841245128649,0.001
1349,9,false,false,false,-2008.0,0.1,0.99,0.259324540388352,0.001
1350,5,false,false,false,-2014.0,0.1,0.99,0.25906521584796366,0.001
1351,31,false,false,false,-3100.0,0.1,0.99,0.2588061506321157,0.001
1352,77,true,true,true,-136.0,0.1,0.99,0.2585473444814836,0.001
1353,8,false,false,false,-2017.0,0.1,0.99,0.2582887971370021,0.001
1354,2,false,false,false,-2001.0,0.1,0.99,0.2580305083398651,0.001
1355,36,false,true,false,-3085.0,0.1,0.99,0.2577724778315252,0.001
1356,6,false,false,false,-2005.0,0.1,0.99,0.25751470535369364,0.001
1357,43,false,false,false,-2612.0,0.1,0.99,0.25725719064833996,0.001
1358,40,true,true,true,1431.0,0.1,0.99,0.2569999334576916,0.001
1359,25,false,false,false,-2054.0,0.1,0.99,0.25674293352423394,0.001
1360,9,false,false,false,-2028.0,0.1,0.99,0.2564861905907097,0.001
1361,79,false,true,true,-4158.0,0.1,0.99,0.256229704400119,0.001
1362,87,false,false,false,-3726.0,0.1,0.99,0.25597347469571885,0.001
1363,36,false,false,false,-3125.0,0.1,0.99,0.25571750122102316,0.001
1364,33,true,true,true,1928.0,0.1,0.99,0.25546178371980216,0.001
1365,6,false,false,false,-2015.0,0.1,0.99,0.25520632193608234,0.001
1366,3,false,false,false,-2002.0,0.1,0.99,0.25495111561414624,0.001
1367,74,true,true,true,1297.0,0.1,0.99,0.2546961644985321,0.001
1368,1,false,false,false,-2000.0,0.1,0.99,0.2544414683340336,0.001
1369,4,false,false,false,-2013.0,0.1,0.99,0.25418702686569955,0.001
1370,14,false,false,false,-2523.0,0.1,0.99,0.25393283983883386,0.001
1371,244,false,false,false,-4533.0,0.1,0.99,0.25367890699899504,0.001
1372,56,false,false,false,-2595.0,0.1,0.99,0.253425228091996,0.001
1373,11,false,true,false,-2020.0,0.1,0.99,0.253171802863904,0.001
1374,2,false,false,false,-2001.0,0.1,0.99,0.2529186310610401,0.001
1375,24,false,false,false,-2063.0,0.1,0.99,0.2526657124299791,0.001
1376,46,false,false,false,-2135.0,0.1,0.99,0.2524130467175491,0.001
1377,7,false,false,false,-2006.0,0.1,0.99,0.2521606336708316,0.001
1378,3,false,false,false,-2502.0,0.1,0.99,0.25190847303716074,0.001
1379,41,false,false,false,-2120.0,0.1,0.99,0.25165656456412355,0.001
1380,25,true,true,true,1966.0,0.1,0.99,0.25140490799955945,0.001
1381,43,false,false,false,-2112.0,0.1,0.99,0.25115350309155987,0.001
1382,92,false,false,false,-3191.0,0.1,0.99,0.2509023495884683,0.001
1383,18,false,false,false,-2567.0,0.1,0.99,0.25065144723887983,0.001
1384,16,false,true,false,-2545.0,0.1,0.99,0.25040079579164093,0.001
1385,82,true,true,true,809.0,0.1,0.99,0.2501503949958493,0.001
1386,59,true,true,true,342.0,0.1,0.99,0.24990024460085344,0.001
1387,19,false,false,false,-2038.0,0.1,0.99,0.24965034435625258,0.001
1388,3,false,false,false,-2012.0,0.1,0.99,0.24940069401189632,0.001
1389,33,false,true,false,-3052.0,0.1,0.99,0.24915129331788444,0.001
1390,6,false,false,false,-2015.0,0.1,0.99,0.24890214202456656,0.001
1391,59,false,false,false,-2118.0,0.1,0.99,0.248653239882542,0.001
1392,50,false,false,false,-3109.0,0.1,0.99,0.24840458664265946,0.001
1393,25,false,false,false,-2044.0,0.1,0.99,0.2481561820560168,0.001
1394,40,true,true,true,921.0,0.1,0.99,0.2479080258739608,0.001
1395,45,false,true,true,-2584.0,0.1,0.99,0.24766011784808684,0.001
1396,26,false,false,false,-2075.0,0.1,0.99,0.24741245773023876,0.001
1397,60,true,true,true,1911.0,0.1,0.99,0.24716504527250852,0.001
1398,2,false,false,false,-2001.0,0.1,0.99,0.24691788022723601,0.001
1399,24,false,true,false,-2553.0,0.1,0.99,0.24667096234700878,0.001
1400,78,false,false,false,-4197.0,0.1,0.99,0.24642429138466176,0.001
1401,2,false,false,false,-2001.0,0.1,0.99,0.2461778670932771,0.001
1402,56,false,false,false,-3105.0,0.1,0.99,0.24593168922618383,0.001
1403,84,false,false,false,-3733.0,0.1,0.99,0.24568575753695765,0.001
1404,40,true,true,true,1941.0,0.1,0.99,0.2454400717794207,0.001
1405,61,false,false,false,-2630.0,0.1,0.99,0.24519463170764128,0.001
1406,12,false,false,false,-2521.0,0.1,0.99,0.24494943707593364,0.001
1407,19,false,false,false,-2558.0,0.1,0.99,0.24470448763885772,0.001
1408,15,false,false,false,-2534.0,0.1,0.99,0.24445978315121886,0.001
1409,5,false,false,false,-2004.0,0.1,0.99,0.24421532336806764,0.001
1410,45,false,false,false,-2624.0,0.1,0.99,0.24397110804469957,0.001
1411,34,false,false,false,-2573.0,0.1,0.99,0.24372713693665488,0.001
1412,9,false,false,false,-2018.0,0.1,0.99,0.24348340979971822,0.001
1413,38,false,false,false,-3087.0,0.1,0.99,0.2432399263899185,0.001
1414,50,true,true,true,1381.0,0.1,0.99,0.2429966864635286,0.001
1415,42,true,true,true,929.0,0.1,0.99,0.24275368977706507,0.001
1416,21,false,false,false,-3030.0,0.1,0.99,0.24251093608728802,0.001
1417,35,true,true,true,1946.0,0.1,0.99,0.24226842515120073,0.001
1418,2,false,false,false,-2001.0,0.1,0.99,0.24202615672604952,0.001
1419,59,true,true,true,1362.0,0.1,0.99,0.24178413056932346,0.001
1420,60,true,true,true,1351.0,0.1,0.99,0.24154234643875414,0.001
1421,15,false,true,false,-2024.0,0.1,0.99,0.24130080409231539,0.001
1422,29,false,false,false,-3568.0,0.1,0.99,0.24105950328822306,0.001
1423,52,true,true,true,409.0,0.1,0.99,0.24081844378493483,0.001
1424,55,false,false,false,-3624.0,0.1,0.99,0.2405776253411499,0.001
1425,49,true,true,true,1892.0,0.1,0.99,0.24033704771580874,0.001
1426,47,false,false,false,-3596.0,0.1,0.99,0.24009671066809293,0.001
1427,30,true,true,true,1441.0,0.1,0.99,0.23985661395742483,0.001
1428,57,true,true,true,874.0,0.1,0.99,0.2396167573434674,0.001
1429,15,false,false,false,-2544.0,0.1,0.99,0.23937714058612394,0.001
1430,26,false,false,false,-2585.0,0.1,0.99,0.23913776344553783,0.001
1431,24,false,false,false,-3063.0,0.1,0.99,0.2388986256820923,0.001
1432,24,false,false,false,-2043.0,0.1,0.99,0.2386597270564102,0.001
1433,73,false,false,false,-3162.0,0.1,0.99,0.23842106732935378,0.001
1434,17,false,true,false,-2046.0,0.1,0.99,0.23818264626202443,0.001
1435,33,true,true,true,1428.0,0.1,0.99,0.2379444636157624,0.001
1436,4,false,false,false,-2003.0,0.1,0.99,0.23770651915214663,0.001
1437,36,true,true,true,1405.0,0.1,0.99,0.2374688126329945,0.001
1438,4,false,false,false,-2023.0,0.1,0.99,0.23723134382036148,0.001
1439,51,true,true,true,400.0,0.1,0.99,0.23699411247654112,0.001
1440,62,false,false,false,-2641.0,0.1,0.99,0.23675711836406457,0.001
1441,38,true,true,true,1903.0,0.1,0.99,0.2365203612457005,0.001
1442,37,true,true,true,1914.0,0.1,0.99,0.2362838408844548,0.001
1443,7,false,false,false,-2006.0,0.1,0.99,0.23604755704357036,0.001
1444,5,false,false,false,-2504.0,0.1,0.99,0.2358115094865268,0.001
1445,16,false,false,false,-2045.0,0.1,0.99,0.23557569797704025,0.001
1446,37,true,true,true,1434.0,0.1,0.99,0.2353401222790632,0.001
1447,71,false,false,false,-2660.0,0.1,0.99,0.23510478215678413,0.001
1448,15,false,true,false,-2034.0,0.1,0.99,0.23486967737462733,0.001
1449,9,false,false,false,-2518.0,0.1,0.99,0.2346348076972527,0.001
1450,30,true,true,true,1931.0,0.1,0.99,0.23440017288955545,0.001
1451,12,false,true,false,-2021.0,0.1,0.99,0.2341657727166659,0.001
1452,5,false,false,false,-2004.0,0.1,0.99,0.2339316069439492,0.001
1453,55,false,false,false,-4124.0,0.1,0.99,0.23369767533700525,0.001
1454,3,false,false,false,-2002.0,0.1,0.99,0.23346397766166824,0.001
1455,41,false,true,true,-4100.0,0.1,0.99,0.23323051368400657,0.001
1456,44,false,false,false,-2583.0,0.1,0.99,0.23299728317032256,0.001
1457,8,false,true,false,-2017.0,0.1,0.99,0.23276428588715223,0.001
1458,4,false,false,false,-2003.0,0.1,0.99,0.23253152160126508,0.001
1459,8,false,false,false,-2517.0,0.1,0.99,0.23229899007966381,0.001
1460,84,false,false,false,-4193.0,0.1,0.99,0.23206669108958414,0.001
1461,31,true,true,true,1910.0,0.1,0.99,0.23183462439849456,0.001
1462,8,false,false,false,-2017.0,0.1,0.99,0.23160278977409607,0.001
1463,45,false,false,false,-3624.0,0.1,0.99,0.23137118698432196,0.001
1464,36,false,false,false,-2075.0,0.1,0.99,0.23113981579733764,0.001
1465,33,true,true,true,1948.0,0.1,0.99,0.2309086759815403,0.001
1466,18,false,true,false,-2037.0,0.1,0.99,0.23067776730555875,0.001
1467,50,false,false,false,-3109.0,0.1,0.99,0.23044708953825319,0.001
1468,119,false,false,false,-5838.0,0.1,0.99,0.23021664244871493,0.001
1469,12,false,true,false,-2041.0,0.1,0.99,0.22998642580626621,0.001
1470,6,false,false,false,-2005.0,0.1,0.99,0.22975643938045995,0.001
1471,29,false,true,true,-2578.0,0.1,0.99,0.2295266829410795,0.001
1472,27,false,true,true,-3056.0,0.1,0.99,0.22929715625813843,0.001
1473,36,true,true,true,925.0,0.1,0.99,0.2290678591018803,0.001
1474,4,false,false,false,-2003.0,0.1,0.99,0.22883879124277842,0.001
1475,50,false,false,false,-3599.0,0.1,0.99,0.22860995245153565,0.001
1476,95,false,false,false,-4204.0,0.1,0.99,0.22838134249908412,0.001
1477,28,true,true,true,1443.0,0.1,0.99,0.22815296115658504,0.001
1478,33,true,true,true,928.0,0.1,0.99,0.22792480819542846,0.001
1479,51,false,false,false,-2610.0,0.1,0.99,0.22769688338723304,0.001
1480,26,true,true,true,1455.0,0.1,0.99,0.22746918650384582,0.001
1481,28,true,true,true,1443.0,0.1,0.99,0.22724171731734197,0.001
1482,67,false,false,false,-3106.0,0.1,0.99,0.22701447560002463,0.001
1483,47,false,false,false,-3106.0,0.1,0.99,0.2267874611244246,0.001
1484,13,false,false,false,-2042.0,0.1,0.99,0.22656067366330018,0.001
1485,25,false,false,false,-3074.0,0.1,0.99,0.22633411298963688,0.001
1486,13,false,true,false,-2022.0,0.1,0.99,0.22610777887664724,0.001
1487,81,false,false,false,-4710.0,0.1,0.99,0.22588167109777058,0.001
1488,3,false,false,false,-2002.0,0.1,0.99,0.2256557894266728,0.001
1489,32,true,true,true,1899.0,0.1,0.99,0.22543013363724612,0.001
1490,25,false,false,false,-2564.0,0.1,0.99,0.22520470350360888,0.001
1491,86,false,false,false,-7175.0,0.1,0.99,0.2249794988001053,0.001
1492,34,false,false,false,-3063.0,0.1,0.99,0.2247545193013052,0.001
1493,21,true,true,true,1960.0,0.1,0.99,0.22452976478200387,0.001
